caption,id,video_path
A girl is washing a dish.,JIoiUNOXGaI_34_41.avi,./feature_dirs_training\JIoiUNOXGaI_34_41.avi.npy
Animals are eating.,gbW9f8xydks_0_10.avi,./feature_dirs_training\gbW9f8xydks_0_10.avi.npy
A boy is skating.,DKZg4kIEa0A_31_36.avi,./feature_dirs_training\DKZg4kIEa0A_31_36.avi.npy
A man cuts up potatos.,Uc63MFVwfrs_355_372.avi,./feature_dirs_training\Uc63MFVwfrs_355_372.avi.npy
A man plays the piano.,dJ3ba9zwx6c_5_15.avi,./feature_dirs_training\dJ3ba9zwx6c_5_15.avi.npy
A toad is tickled.,00jrXRMlZOY_0_10.avi,./feature_dirs_training\00jrXRMlZOY_0_10.avi.npy
A chef peels an egg.,-wa0umYJVGg_117_123.avi,./feature_dirs_training\-wa0umYJVGg_117_123.avi.npy
Two men are in a helicopter.,X0UJaprpxrk_18_26.avi,./feature_dirs_training\X0UJaprpxrk_18_26.avi.npy
A cucumber is sliced.,OaBmAg6gz30_4_18.avi,./feature_dirs_training\OaBmAg6gz30_4_18.avi.npy
A man chops onions.,Je3V7U5Ctj4_504_511.avi,./feature_dirs_training\Je3V7U5Ctj4_504_511.avi.npy
A man removes food from a bag.,9LHg5RUGukI_63_68.avi,./feature_dirs_training\9LHg5RUGukI_63_68.avi.npy
A pumpkin blows fog.,EdrZtaBUXIo_25_29.avi,./feature_dirs_training\EdrZtaBUXIo_25_29.avi.npy
A woman cuts a squid.,-_hbPLsZvvo_323_328.avi,./feature_dirs_training\-_hbPLsZvvo_323_328.avi.npy
An elephant is dancing.,gbUhorqLCzU_10_23.avi,./feature_dirs_training\gbUhorqLCzU_10_23.avi.npy
Bird eating.,O2qiPS2NCeY_2_18.avi,./feature_dirs_training\O2qiPS2NCeY_2_18.avi.npy
A girl is cooking.,PQbkdRbir0M_45_53.avi,./feature_dirs_training\PQbkdRbir0M_45_53.avi.npy
A person slices food.,kWLNZzuo3do_38_47.avi,./feature_dirs_training\kWLNZzuo3do_38_47.avi.npy
A man is dancing .,Rq_VfjGH7kg_104_110.avi,./feature_dirs_training\Rq_VfjGH7kg_104_110.avi.npy
A tentacle is cut.,PeUHy0A1GF0_105_112.avi,./feature_dirs_training\PeUHy0A1GF0_105_112.avi.npy
A cat plays with a watermelon.,0vmoZEaN_-o_4_12.avi,./feature_dirs_training\0vmoZEaN_-o_4_12.avi.npy
The cat is drinking water.,NaX51emUDn4_0_20.avi,./feature_dirs_training\NaX51emUDn4_0_20.avi.npy
A man prepares hamburger.,GPyFZMJ5Dow_56_70.avi,./feature_dirs_training\GPyFZMJ5Dow_56_70.avi.npy
A panda is climbing.,-pUwIypksfE_13_23.avi,./feature_dirs_training\-pUwIypksfE_13_23.avi.npy
Two teams play soccer.,mCrRHP4LFmo_24_40.avi,./feature_dirs_training\mCrRHP4LFmo_24_40.avi.npy
A girl drummed her fingers.,R8FDJgVW3Vc_0_4.avi,./feature_dirs_training\R8FDJgVW3Vc_0_4.avi.npy
A man is singing in a car.,5CS4nLI2ZX8_50_59.avi,./feature_dirs_training\5CS4nLI2ZX8_50_59.avi.npy
A boy is kicking dirt.,5fq9iIxxA1s_12_27.avi,./feature_dirs_training\5fq9iIxxA1s_12_27.avi.npy
A woman wraps rice with nori.,ACOmKiJDkA4_175_182.avi,./feature_dirs_training\ACOmKiJDkA4_175_182.avi.npy
People are shopping.,3n_Kqak2JdA_48_71.avi,./feature_dirs_training\3n_Kqak2JdA_48_71.avi.npy
A dog barks.,zfQOH4UGU_I_1_10.avi,./feature_dirs_training\zfQOH4UGU_I_1_10.avi.npy
A man is hitchhiking.,yPNFVj-pISU_105_115.avi,./feature_dirs_training\yPNFVj-pISU_105_115.avi.npy
a man slices a potato.,YXixZrSxefk_17_48.avi,./feature_dirs_training\YXixZrSxefk_17_48.avi.npy
Two men hug a lion.,btuxO-C2IzE_64_72.avi,./feature_dirs_training\btuxO-C2IzE_64_72.avi.npy
A man is riding a scooter.,pGCRurvXQGM_45_56.avi,./feature_dirs_training\pGCRurvXQGM_45_56.avi.npy
A woman is cooking eggs.,WTf5EgVY5uU_218_236.avi,./feature_dirs_training\WTf5EgVY5uU_218_236.avi.npy
A monkey pushes another monkey.,XzCcRzEa83U_1_8.avi,./feature_dirs_training\XzCcRzEa83U_1_8.avi.npy
A man chops cucumbers.,K1ZM0LSLVw8_488_494.avi,./feature_dirs_training\K1ZM0LSLVw8_488_494.avi.npy
A man drinks something.,kquB3rIgfGk_640_645.avi,./feature_dirs_training\kquB3rIgfGk_640_645.avi.npy
A man is hammering his finger.,lFdg5CWMTt0_24_28.avi,./feature_dirs_training\lFdg5CWMTt0_24_28.avi.npy
A man pets a dog.,O06WXS_XZN0_0_6.avi,./feature_dirs_training\O06WXS_XZN0_0_6.avi.npy
Two bears are fighting.,g2IYQq7IkXc_124_132.avi,./feature_dirs_training\g2IYQq7IkXc_124_132.avi.npy
A woman is flipping pancakes.,JktNQQnLblQ_4_9.avi,./feature_dirs_training\JktNQQnLblQ_4_9.avi.npy
Planes crash.,BtQEY2SL4g4_126_132.avi,./feature_dirs_training\BtQEY2SL4g4_126_132.avi.npy
A cat clings to the ceiling.,IytNBm8WA1c_63_67.avi,./feature_dirs_training\IytNBm8WA1c_63_67.avi.npy
A man hugs a woman.,Yh2N6ZtRBdU_110_120.avi,./feature_dirs_training\Yh2N6ZtRBdU_110_120.avi.npy
Two women kiss.,E6sqA9QtV5I_195_201.avi,./feature_dirs_training\E6sqA9QtV5I_195_201.avi.npy
Two teams play soccer.,R24RktgUi-s_5_15.avi,./feature_dirs_training\R24RktgUi-s_5_15.avi.npy
Men are playing cricket.,Qp-k0H93iJE_35_39.avi,./feature_dirs_training\Qp-k0H93iJE_35_39.avi.npy
A woman chops an eggplant.,6t0BpjwYKco_53_59.avi,./feature_dirs_training\6t0BpjwYKco_53_59.avi.npy
A man talks.,sm0OYD0NSbQ_51_59.avi,./feature_dirs_training\sm0OYD0NSbQ_51_59.avi.npy
The woman is exercising.,rlQ2kW-FvMk_66_79.avi,./feature_dirs_training\rlQ2kW-FvMk_66_79.avi.npy
A woman is doing facial.,buJ5HDCinrM_150_166.avi,./feature_dirs_training\buJ5HDCinrM_150_166.avi.npy
Two bunnys are kissing.,nLvX-erABqY_67_72.avi,./feature_dirs_training\nLvX-erABqY_67_72.avi.npy
Zebras are grassing.,_txL575S_OA_13_23.avi,./feature_dirs_training\_txL575S_OA_13_23.avi.npy
People are dancing.,hJuqBDw_TT4_105_112.avi,./feature_dirs_training\hJuqBDw_TT4_105_112.avi.npy
Meat is being stirred.,BVjvRpmHg0w_121_130.avi,./feature_dirs_training\BVjvRpmHg0w_121_130.avi.npy
A dog is playing in water.,fkONJEgTNJY_25_35.avi,./feature_dirs_training\fkONJEgTNJY_25_35.avi.npy
A man is breaking ice.,qhknaG9ifbs_122_127.avi,./feature_dirs_training\qhknaG9ifbs_122_127.avi.npy
A man pull paper out of a box.,IiIiY6o-C9k_49_55.avi,./feature_dirs_training\IiIiY6o-C9k_49_55.avi.npy
A man is rowing a boat.,HO_ovIrLWfQ_1_11.avi,./feature_dirs_training\HO_ovIrLWfQ_1_11.avi.npy
Food is scraped out.,K1ZM0LSLVw8_481_487.avi,./feature_dirs_training\K1ZM0LSLVw8_481_487.avi.npy
A person puts pasta in some water.,ok4cM6WTA5E_142_150.avi,./feature_dirs_training\ok4cM6WTA5E_142_150.avi.npy
A woman is cooking.,fnpp8v9NbmY_181_188.avi,./feature_dirs_training\fnpp8v9NbmY_181_188.avi.npy
A chef rolls some dough.,DBvSfds3FH4_84_88.avi,./feature_dirs_training\DBvSfds3FH4_84_88.avi.npy
A woman is waking a man.,x_7BrCQdVUs_172_177.avi,./feature_dirs_training\x_7BrCQdVUs_172_177.avi.npy
Meat is being cut.,_ZwwKOzpt2I_69_76.avi,./feature_dirs_training\_ZwwKOzpt2I_69_76.avi.npy
A monkey rides the bus.,nBFhvrAOFqY_23_29.avi,./feature_dirs_training\nBFhvrAOFqY_23_29.avi.npy
A person is cutting food.,_O9kWD8nuRU_25_35.avi,./feature_dirs_training\_O9kWD8nuRU_25_35.avi.npy
A kitten is crying.,Cxxx6wJ1jNo_0_10.avi,./feature_dirs_training\Cxxx6wJ1jNo_0_10.avi.npy
A woman comforts a baby.,4Tn5S48sCwg_110_118.avi,./feature_dirs_training\4Tn5S48sCwg_110_118.avi.npy
Two people play ping-pong.,fr9H1WLcF1A_256_261.avi,./feature_dirs_training\fr9H1WLcF1A_256_261.avi.npy
A man is baking something.,6owu8Mow0_g_384_389.avi,./feature_dirs_training\6owu8Mow0_g_384_389.avi.npy
A woman making dough,LEz0puaKNTk_38_48.avi,./feature_dirs_training\LEz0puaKNTk_38_48.avi.npy
A horse is being riden.,zTn-nNj5Bng_8_19.avi,./feature_dirs_training\zTn-nNj5Bng_8_19.avi.npy
A man brushes a cat.,gyOVZz7kXyM_1_10.avi,./feature_dirs_training\gyOVZz7kXyM_1_10.avi.npy
A man peels a carrot.,YS1mzzhmWWA_9_16.avi,./feature_dirs_training\YS1mzzhmWWA_9_16.avi.npy
A woman slices a potato.,0lh_UWF9ZP4_21_26.avi,./feature_dirs_training\0lh_UWF9ZP4_21_26.avi.npy
A woman peels a shrimp.,kWLNZzuo3do_145_151.avi,./feature_dirs_training\kWLNZzuo3do_145_151.avi.npy
A man and woman is talking.,bSrpvMSuhPM_17_31.avi,./feature_dirs_training\bSrpvMSuhPM_17_31.avi.npy
A chef pours sugar into a pot.,UXs3eq68ZjE_382_387.avi,./feature_dirs_training\UXs3eq68ZjE_382_387.avi.npy
A cat plays the piano.,TZ860P4iTaM_11_20.avi,./feature_dirs_training\TZ860P4iTaM_11_20.avi.npy
The woman is marinating beef.,BVjvRpmHg0w_47_51.avi,./feature_dirs_training\BVjvRpmHg0w_47_51.avi.npy
A cat is on a robot.,LQ-jv8g1YVI_1_6.avi,./feature_dirs_training\LQ-jv8g1YVI_1_6.avi.npy
A boy is skating.,30GeJHYoerk_80_85.avi,./feature_dirs_training\30GeJHYoerk_80_85.avi.npy
An animated rugby game.,IEQyCcageGg_99_126.avi,./feature_dirs_training\IEQyCcageGg_99_126.avi.npy
A woman is mixing ingrediants.,kWLNZzuo3do_56_62.avi,./feature_dirs_training\kWLNZzuo3do_56_62.avi.npy
A boy is biten by a baby.,_OBlgSz8sSM_15_32.avi,./feature_dirs_training\_OBlgSz8sSM_15_32.avi.npy
A monkey is undressing.,nBFhvrAOFqY_89_103.avi,./feature_dirs_training\nBFhvrAOFqY_89_103.avi.npy
A ferret and cat fight.,lKADopH3qFY_0_10.avi,./feature_dirs_training\lKADopH3qFY_0_10.avi.npy
A girl is on jet skiis.,DIebwNHGjm8_133_148.avi,./feature_dirs_training\DIebwNHGjm8_133_148.avi.npy
A toy fish is swimming.,zr9OeyfLPPY_4_9.avi,./feature_dirs_training\zr9OeyfLPPY_4_9.avi.npy
A man is cutting something.,WPG-BIWOrG4_755_761.avi,./feature_dirs_training\WPG-BIWOrG4_755_761.avi.npy
a cartoon on a cup,pdrBPJYfTC8_33_39.avi,./feature_dirs_training\pdrBPJYfTC8_33_39.avi.npy
A man diving in a lake.,62I8I4sCPPQ_12_30.avi,./feature_dirs_training\62I8I4sCPPQ_12_30.avi.npy
A girl knits.,PCXHuseKwDc_68_76.avi,./feature_dirs_training\PCXHuseKwDc_68_76.avi.npy
A couple are sharing a bike.,D9I1Z6O_mbw_112_119.avi,./feature_dirs_training\D9I1Z6O_mbw_112_119.avi.npy
A person peels onions.,pfQPRXcihkI_135_144.avi,./feature_dirs_training\pfQPRXcihkI_135_144.avi.npy
A boy plays the piano.,j7xz1nos-xc_10_20.avi,./feature_dirs_training\j7xz1nos-xc_10_20.avi.npy
Someone added vanilla to raw eggs.,UXs3eq68ZjE_209_214.avi,./feature_dirs_training\UXs3eq68ZjE_209_214.avi.npy
A cat attacks a watermelon.,0vmoZEaN_-o_5_21.avi,./feature_dirs_training\0vmoZEaN_-o_5_21.avi.npy
Men are making pizza.,6owu8Mow0_g_302_307.avi,./feature_dirs_training\6owu8Mow0_g_302_307.avi.npy
A woman unwraps food.,kWLNZzuo3do_31_37.avi,./feature_dirs_training\kWLNZzuo3do_31_37.avi.npy
A woman cuts a mango.,xtbsD3PUua4_174_185.avi,./feature_dirs_training\xtbsD3PUua4_174_185.avi.npy
A lady cut up greens.,kWLNZzuo3do_25_32.avi,./feature_dirs_training\kWLNZzuo3do_25_32.avi.npy
A man is carry a fish.,74tRCYS_534_49_57.avi,./feature_dirs_training\74tRCYS_534_49_57.avi.npy
A woman dances.,JnNe61UZsdM_78_88.avi,./feature_dirs_training\JnNe61UZsdM_78_88.avi.npy
An apple is peeled.,Kms3EXosNS0_8_17.avi,./feature_dirs_training\Kms3EXosNS0_8_17.avi.npy
A girl is skiing.,0NPtAv3_uVI_46_54.avi,./feature_dirs_training\0NPtAv3_uVI_46_54.avi.npy
Five kittens eat.,wNv74rvkAw8_30_40.avi,./feature_dirs_training\wNv74rvkAw8_30_40.avi.npy
An animal is washed.,hW8TKz2Aea4_40_50.avi,./feature_dirs_training\hW8TKz2Aea4_40_50.avi.npy
The man shot at targets.,zH4v_DClIoc_3_28.avi,./feature_dirs_training\zH4v_DClIoc_3_28.avi.npy
Two men argue.,i3fd4nE8OCI_174_181.avi,./feature_dirs_training\i3fd4nE8OCI_174_181.avi.npy
A man is adding water to a pan.,Lyp7MiaCXNE_114_120.avi,./feature_dirs_training\Lyp7MiaCXNE_114_120.avi.npy
Two guys in a night club,dZBIdRGKRhM_13_32.avi,./feature_dirs_training\dZBIdRGKRhM_13_32.avi.npy
A man is buttering bread.,gGDtPJzh_0s_30_45.avi,./feature_dirs_training\gGDtPJzh_0s_30_45.avi.npy
A man slices bread.,OCcy9TDRGKo_41_51.avi,./feature_dirs_training\OCcy9TDRGKo_41_51.avi.npy
A man is cutting bread.,IpHJffM3G1c_412_418.avi,./feature_dirs_training\IpHJffM3G1c_412_418.avi.npy
A man play a guitar.,4UOVKok7j1U_1_8.avi,./feature_dirs_training\4UOVKok7j1U_1_8.avi.npy
A man mixes drinks.,kquB3rIgfGk_197_202.avi,./feature_dirs_training\kquB3rIgfGk_197_202.avi.npy
A man is cooking some thing.,ok4cM6WTA5E_178_184.avi,./feature_dirs_training\ok4cM6WTA5E_178_184.avi.npy
A car is driving.,P6eo3LULuuc_1_11.avi,./feature_dirs_training\P6eo3LULuuc_1_11.avi.npy
Two people are riding a moped.,ItFqogTmAvQ_240_246.avi,./feature_dirs_training\ItFqogTmAvQ_240_246.avi.npy
A man is packing a food.,bQJQGoJF7_k_162_169.avi,./feature_dirs_training\bQJQGoJF7_k_162_169.avi.npy
A man is firing a weapon.,o2X6UCaNqKA_27_36.avi,./feature_dirs_training\o2X6UCaNqKA_27_36.avi.npy
A man is talking.,nd0ToNwccl4_12_17.avi,./feature_dirs_training\nd0ToNwccl4_12_17.avi.npy
Two robots kiss.,EjAoBKagWQA_132_145.avi,./feature_dirs_training\EjAoBKagWQA_132_145.avi.npy
Someone is frying food.,-_hbPLsZvvo_269_275.avi,./feature_dirs_training\-_hbPLsZvvo_269_275.avi.npy
A man is singing.,EwTZ2xpQwpA_14_21.avi,./feature_dirs_training\EwTZ2xpQwpA_14_21.avi.npy
A woman puts on eyeliner.,O9yLRzpPp44_36_55.avi,./feature_dirs_training\O9yLRzpPp44_36_55.avi.npy
A man eating cereal.,4s_0-zIWEog_1_15.avi,./feature_dirs_training\4s_0-zIWEog_1_15.avi.npy
The animal is walking.,1_6V30igzIk_5_15.avi,./feature_dirs_training\1_6V30igzIk_5_15.avi.npy
A man shoots a man on a horse.,cSDkshD2ME0_11_14.avi,./feature_dirs_training\cSDkshD2ME0_11_14.avi.npy
People are walking.,YmXCfQm0_CA_50_57.avi,./feature_dirs_training\YmXCfQm0_CA_50_57.avi.npy
A man lifts large bricks.,l5JJ2n2ggiQ_319_327.avi,./feature_dirs_training\l5JJ2n2ggiQ_319_327.avi.npy
A dog is barking at a mirror.,HJHPB_Y8GZE_22_28.avi,./feature_dirs_training\HJHPB_Y8GZE_22_28.avi.npy
A cat attacks a baby.,77iDIp40m9E_119_123.avi,./feature_dirs_training\77iDIp40m9E_119_123.avi.npy
A man is using a laptop.,60x_yxy7Sfw_1_7.avi,./feature_dirs_training\60x_yxy7Sfw_1_7.avi.npy
Someone is petting a lemur.,AE9UaQwum8c_0_10.avi,./feature_dirs_training\AE9UaQwum8c_0_10.avi.npy
A man opens a package.,IiIiY6o-C9k_59_64.avi,./feature_dirs_training\IiIiY6o-C9k_59_64.avi.npy
A man plays the guitar.,G_hxdUG6QXE_23_28.avi,./feature_dirs_training\G_hxdUG6QXE_23_28.avi.npy
A girl falls.,h0JvF9vpqx8_36_42.avi,./feature_dirs_training\h0JvF9vpqx8_36_42.avi.npy
A man eats food.,0hyZ__3YhZc_598_603.avi,./feature_dirs_training\0hyZ__3YhZc_598_603.avi.npy
A couple bikes on a road.,x68Djm_Q0GA_0_10.avi,./feature_dirs_training\x68Djm_Q0GA_0_10.avi.npy
A man is cutting garlics.,SzEbtbNSg04_71_93.avi,./feature_dirs_training\SzEbtbNSg04_71_93.avi.npy
A moose drinks from a sprinkler.,yNy9jTeolUk_8_12.avi,./feature_dirs_training\yNy9jTeolUk_8_12.avi.npy
A boy plays the guitar.,LLkehH86ABY_30_36.avi,./feature_dirs_training\LLkehH86ABY_30_36.avi.npy
A lady washing her hands,C12BRGGcd5E_101_117.avi,./feature_dirs_training\C12BRGGcd5E_101_117.avi.npy
A cat swing on a fan.,64Xn9edeWRA_0_11.avi,./feature_dirs_training\64Xn9edeWRA_0_11.avi.npy
A boy dances.,cCmnN96zIeQ_14_24.avi,./feature_dirs_training\cCmnN96zIeQ_14_24.avi.npy
People are walking.,D9I1Z6O_mbw_141_146.avi,./feature_dirs_training\D9I1Z6O_mbw_141_146.avi.npy
A woman is slicing tomato.,j2Dhf-xFUxU_20_29.avi,./feature_dirs_training\j2Dhf-xFUxU_20_29.avi.npy
A man pushes a van.,Sg5rTYrkpnU_35_48.avi,./feature_dirs_training\Sg5rTYrkpnU_35_48.avi.npy
Men are walking.,mmSQTI6gMNQ_15_21.avi,./feature_dirs_training\mmSQTI6gMNQ_15_21.avi.npy
A cop handcuffs a woman.,sMscRb9TcQE_146_161.avi,./feature_dirs_training\sMscRb9TcQE_146_161.avi.npy
Two guys skating downhill.,pqTWUzehCUM_42_47.avi,./feature_dirs_training\pqTWUzehCUM_42_47.avi.npy
The soldier shot his weapons.,gCra4qOrjFw_1_17.avi,./feature_dirs_training\gCra4qOrjFw_1_17.avi.npy
Women are dancing.,UgUFP5baQ9Y_0_10.avi,./feature_dirs_training\UgUFP5baQ9Y_0_10.avi.npy
A man assaults a girl.,FOOM-wA2rOY_77_86.avi,./feature_dirs_training\FOOM-wA2rOY_77_86.avi.npy
Two women fight.,s-dSFyz_5Ww_13_23.avi,./feature_dirs_training\s-dSFyz_5Ww_13_23.avi.npy
A man is being put into an abulance.,5dZ8PXABC30_14_20.avi,./feature_dirs_training\5dZ8PXABC30_14_20.avi.npy
A person cuts an onion.,m1NR0uNNs5Y_104_110.avi,./feature_dirs_training\m1NR0uNNs5Y_104_110.avi.npy
A woman batters food.,PeUHy0A1GF0_51_55.avi,./feature_dirs_training\PeUHy0A1GF0_51_55.avi.npy
A woman is sewing.,aJoDt4DMkFU_118_124.avi,./feature_dirs_training\aJoDt4DMkFU_118_124.avi.npy
A shark is swimming.,QsvBYKaCXEc_5_15.avi,./feature_dirs_training\QsvBYKaCXEc_5_15.avi.npy
A man plays a guitar.,W8l_ezoU8Lc_55_70.avi,./feature_dirs_training\W8l_ezoU8Lc_55_70.avi.npy
A dog bats at a fly.,nPj6EcVGoUY_7_15.avi,./feature_dirs_training\nPj6EcVGoUY_7_15.avi.npy
a dear hopping a fence,2MCpA01Sn_c_75_82.avi,./feature_dirs_training\2MCpA01Sn_c_75_82.avi.npy
A man opens a pizza box.,gHyXstpe_N8_95_100.avi,./feature_dirs_training\gHyXstpe_N8_95_100.avi.npy
A person cuts meat.,nZSFn51l3hc_318_326.avi,./feature_dirs_training\nZSFn51l3hc_318_326.avi.npy
People are dancing.,Sj6GSmDpNDw_0_12.avi,./feature_dirs_training\Sj6GSmDpNDw_0_12.avi.npy
A person flours shrimp.,kWLNZzuo3do_167_181.avi,./feature_dirs_training\kWLNZzuo3do_167_181.avi.npy
hamster eating cheese,ifS2nXfCyYo_4_34.avi,./feature_dirs_training\ifS2nXfCyYo_4_34.avi.npy
A man talks.,clKtfGBVI1I_15_28.avi,./feature_dirs_training\clKtfGBVI1I_15_28.avi.npy
A baby is talking on the phone.,oeaVXK2GAyc_4_21.avi,./feature_dirs_training\oeaVXK2GAyc_4_21.avi.npy
A man plays a guitar.,Ugb_uH72d0I_8_17.avi,./feature_dirs_training\Ugb_uH72d0I_8_17.avi.npy
Someone is surfing.,H9Oplnr8WcE_24_34.avi,./feature_dirs_training\H9Oplnr8WcE_24_34.avi.npy
A man is doing ventriloquy.,ggic669elLM_200_215.avi,./feature_dirs_training\ggic669elLM_200_215.avi.npy
The woman is seasoning the rice.,0lh_UWF9ZP4_50_60.avi,./feature_dirs_training\0lh_UWF9ZP4_50_60.avi.npy
A potato is cut.,zMg9dChF97A_12_38.avi,./feature_dirs_training\zMg9dChF97A_12_38.avi.npy
A man is speaking.,Lr8ds5iY5uk_8_15.avi,./feature_dirs_training\Lr8ds5iY5uk_8_15.avi.npy
Men are fighting.,qDjtN7xxNr4_44_51.avi,./feature_dirs_training\qDjtN7xxNr4_44_51.avi.npy
A woman is breading meat.,6t0BpjwYKco_240_247.avi,./feature_dirs_training\6t0BpjwYKco_240_247.avi.npy
A man chops a pepper.,VahnQw2gTQY_298_305.avi,./feature_dirs_training\VahnQw2gTQY_298_305.avi.npy
A woman peels a potato.,_O9kWD8nuRU_45_49.avi,./feature_dirs_training\_O9kWD8nuRU_45_49.avi.npy
Kids are eating.,zYcY4mjLpxU_104_118.avi,./feature_dirs_training\zYcY4mjLpxU_104_118.avi.npy
A girl falls down.,hEOGZoYSvT4_82_86.avi,./feature_dirs_training\hEOGZoYSvT4_82_86.avi.npy
A woman boils eggs.,-wa0umYJVGg_100_115.avi,./feature_dirs_training\-wa0umYJVGg_100_115.avi.npy
Two men wrestle.,UxhKb-zZoWE_0_15.avi,./feature_dirs_training\UxhKb-zZoWE_0_15.avi.npy
A man is eating.,tYh4iDFgmEE_10_14.avi,./feature_dirs_training\tYh4iDFgmEE_10_14.avi.npy
A man seasoning quail.,QsC8__3lwO0_50_60.avi,./feature_dirs_training\QsC8__3lwO0_50_60.avi.npy
The lady cut up celery.,ACOmKiJDkA4_49_54.avi,./feature_dirs_training\ACOmKiJDkA4_49_54.avi.npy
A boy is playing a game.,PTxHJMM6hHE_0_15.avi,./feature_dirs_training\PTxHJMM6hHE_0_15.avi.npy
A person skewers shrimp.,0lh_UWF9ZP4_157_160.avi,./feature_dirs_training\0lh_UWF9ZP4_157_160.avi.npy
A person cutting raw meat.,lb8J2zCQTlo_3_8.avi,./feature_dirs_training\lb8J2zCQTlo_3_8.avi.npy
A chef cuts a potato.,05gNigkqfNU_25_34.avi,./feature_dirs_training\05gNigkqfNU_25_34.avi.npy
A man is riding a motorcycle.,o4pL7FObqds_72_78.avi,./feature_dirs_training\o4pL7FObqds_72_78.avi.npy
A man is breaking tiles.,xxHx6s_DbUo_173_177.avi,./feature_dirs_training\xxHx6s_DbUo_173_177.avi.npy
A man is playing flute.,bAYIIlX-WWw_5_15.avi,./feature_dirs_training\bAYIIlX-WWw_5_15.avi.npy
A man is cycling.,-vg3vR86fu0_1_6.avi,./feature_dirs_training\-vg3vR86fu0_1_6.avi.npy
A couple are walking.,rw9h_574HxE_229_236.avi,./feature_dirs_training\rw9h_574HxE_229_236.avi.npy
A man lifts weight.,sWqi41wyXcQ_68_79.avi,./feature_dirs_training\sWqi41wyXcQ_68_79.avi.npy
Kids are playing in a pool.,ub-aYLzCF_Q_1_10.avi,./feature_dirs_training\ub-aYLzCF_Q_1_10.avi.npy
A turtle is walking.,xaPepCVepCg_35_46.avi,./feature_dirs_training\xaPepCVepCg_35_46.avi.npy
Kids are onstage.,z9qbQX4J_2g_0_14.avi,./feature_dirs_training\z9qbQX4J_2g_0_14.avi.npy
A woman is swimming.,-DRy7rBg0IQ_31_37.avi,./feature_dirs_training\-DRy7rBg0IQ_31_37.avi.npy
A woman is grilling fish.,UbmZAe5u5FI_101_110.avi,./feature_dirs_training\UbmZAe5u5FI_101_110.avi.npy
A person chops a mushroom.,WTf5EgVY5uU_54_58.avi,./feature_dirs_training\WTf5EgVY5uU_54_58.avi.npy
A man is whisking.,xtbsD3PUua4_84_94.avi,./feature_dirs_training\xtbsD3PUua4_84_94.avi.npy
A man plays the guitar.,tn1d5DmdMqY_15_28.avi,./feature_dirs_training\tn1d5DmdMqY_15_28.avi.npy
People are riding a bike.,q7pOFn8s4zc_27_36.avi,./feature_dirs_training\q7pOFn8s4zc_27_36.avi.npy
A man jumps and falls.,L6dEUQ6WiHY_136_142.avi,./feature_dirs_training\L6dEUQ6WiHY_136_142.avi.npy
A man puts some cucumbers in water.,kquB3rIgfGk_537_544.avi,./feature_dirs_training\kquB3rIgfGk_537_544.avi.npy
A cat is jumping.,vpR0L3sIvoo_15_49.avi,./feature_dirs_training\vpR0L3sIvoo_15_49.avi.npy
An animal run in circles.,4ikH9ZRcF2Q_89_105.avi,./feature_dirs_training\4ikH9ZRcF2Q_89_105.avi.npy
A man is on a boat.,YmXCfQm0_CA_7_16.avi,./feature_dirs_training\YmXCfQm0_CA_7_16.avi.npy
A man puts meat into a broth.,KPPCwmU5OHQ_258_266.avi,./feature_dirs_training\KPPCwmU5OHQ_258_266.avi.npy
A chef pours water in a pan.,tmAX2PnRCY0_284_292.avi,./feature_dirs_training\tmAX2PnRCY0_284_292.avi.npy
A man bbq on the grill,W8_63NiTENw_23_30.avi,./feature_dirs_training\W8_63NiTENw_23_30.avi.npy
A Lory is eating its food.,Lt1JijkvSKk_0_10.avi,./feature_dirs_training\Lt1JijkvSKk_0_10.avi.npy
A band is singing.,n6U-TGahwvs_100_110.avi,./feature_dirs_training\n6U-TGahwvs_100_110.avi.npy
A guy is styling a girls hair.,WG0J2B19ZT8_1_33.avi,./feature_dirs_training\WG0J2B19ZT8_1_33.avi.npy
Horses are racing.,5-8z5U-o4O4_0_3.avi,./feature_dirs_training\5-8z5U-o4O4_0_3.avi.npy
A man plays a guitar.,ITNh8tWZPOA_5_25.avi,./feature_dirs_training\ITNh8tWZPOA_5_25.avi.npy
A shallot it being cut.,oDcd2JbOyzg_85_98.avi,./feature_dirs_training\oDcd2JbOyzg_85_98.avi.npy
An otter is on a bed.,HkuOqWzXYVg_0_12.avi,./feature_dirs_training\HkuOqWzXYVg_0_12.avi.npy
Two women are talking.,r2PM0om2El8_18_25.avi,./feature_dirs_training\r2PM0om2El8_18_25.avi.npy
Two cyclist do tricks.,izU1dDwnuMY_80_92.avi,./feature_dirs_training\izU1dDwnuMY_80_92.avi.npy
A cat is meowing.,swKrHEeOj9c_4_8.avi,./feature_dirs_training\swKrHEeOj9c_4_8.avi.npy
Two pandas cuddle.,hksxtbcS780_7_14.avi,./feature_dirs_training\hksxtbcS780_7_14.avi.npy
The ducks are walking.,KUc1cWKXjDc_20_30.avi,./feature_dirs_training\KUc1cWKXjDc_20_30.avi.npy
Animals are laying together.,p9g06ktIkJg_4_11.avi,./feature_dirs_training\p9g06ktIkJg_4_11.avi.npy
A puppy taking a bath,ZK4W-2ifl6I_1_28.avi,./feature_dirs_training\ZK4W-2ifl6I_1_28.avi.npy
